2007-12-31 12:56:05.002|2008-12-31 12:56:05.002|13|4|0.99
2007-12-31 12:56:05.002|2008-12-31 12:56:05.002|13|4|0.99
2007-12-31 12:56:05.002|2008-12-31 12:56:05.002|13|4|0.99
2007-12-31 12:56:05.002|2008-12-31 12:56:05.002|13|4|0.99
2007-12-31 12:56:05.002|2008-12-31 12:56:05.002|13|4|0.99
2007-12-31 12:56:05.002|2008-12-31 12:56:05.002|13|4|0.99
2007-12-31 12:56:05.002|2008-12-31 12:56:05.002|13|4|0.99
2007-12-31 12:56:05.002|2008-12-31 12:56:05.002|13|4|0.99
2007-12-31 12:56:05.002|2008-12-31 12:56:05.002|13|4|0.99
2007-12-31 12:56:05.002|2008-12-31 12:56:05.002|13|4|0.99
