2007-12-31 12:56:05.002|2008-12-31 12:56:05.002|13|4|100|101|0.99
2007-12-31 12:56:05.002|2008-12-31 12:56:05.002|13|4|100|102|0.99
2007-12-31 12:56:05.002|2008-12-31 12:56:05.002|13|4|100|103|0.99
2007-12-31 12:56:05.002|2008-12-31 12:56:05.002|13|4|100|104|0.99
2007-12-31 12:56:05.002|2008-12-31 12:56:05.002|13|4|100|105|0.99
2007-12-31 12:56:05.002|2008-12-31 12:56:05.002|13|4|100|106|0.99
2007-12-31 12:56:05.002|2008-12-31 12:56:05.002|13|4|100|107|0.99
2007-12-31 12:56:05.002|2008-12-31 12:56:05.002|13|4|100|108|0.99
2007-12-31 12:56:05.002|2008-12-31 12:56:05.002|13|4|100|109|0.99
2007-12-31 12:56:05.002|2008-12-31 12:56:05.002|13|4|100|110|0.99
